on_time,buy_times,days,%_on_time,group_days
0.0,1,2.0,0 - 25 %,0 - 10 days
80.0,5,2.8,75 - 100 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
66.66666666666666,6,1.6666666666666667,50 - 75 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
40.0,5,2.8,25 - 50 %,0 - 10 days
57.14285714285714,7,3.7142857142857144,50 - 75 %,0 - 10 days
44.44444444444444,9,2.7777777777777777,25 - 50 %,0 - 10 days
50.0,10,126.6,25 - 50 %, 100 + days
33.33333333333333,6,2.8333333333333335,25 - 50 %,0 - 10 days
66.66666666666666,3,42.0,50 - 75 %,40 - 50 days
50.0,2,4.0,25 - 50 %,0 - 10 days
12.5,8,30.375,0 - 25 %,30 - 40 days
60.0,10,86.8,50 - 75 %,80 - 90 days
66.66666666666666,3,1.3333333333333333,50 - 75 %,0 - 10 days
66.66666666666666,3,3.6666666666666665,50 - 75 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
25.0,4,24.0,0 - 25 %,20 - 30 days
50.0,6,6.166666666666667,25 - 50 %,0 - 10 days
66.66666666666666,3,6.0,50 - 75 %,0 - 10 days
0.0,2,155.5,0 - 25 %, 100 + days
0.0,2,214.5,0 - 25 %, 100 + days
70.0,10,9.1,50 - 75 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
33.33333333333333,3,49.333333333333336,25 - 50 %,40 - 50 days
75.0,8,3.0,50 - 75 %,0 - 10 days
42.857142857142854,7,4.571428571428571,25 - 50 %,0 - 10 days
37.5,8,9.5,25 - 50 %,0 - 10 days
0.0,3,12.666666666666666,0 - 25 %,10 - 20 days
37.5,8,3.125,25 - 50 %,0 - 10 days
57.14285714285714,7,1.7142857142857142,50 - 75 %,0 - 10 days
0.0,5,2.2,0 - 25 %,0 - 10 days
0.0,5,2.0,0 - 25 %,0 - 10 days
50.0,2,3.5,25 - 50 %,0 - 10 days
33.33333333333333,3,71.33333333333333,25 - 50 %,70 - 80 days
20.0,5,4.2,0 - 25 %,0 - 10 days
0.0,4,5.5,0 - 25 %,0 - 10 days
20.0,5,58.6,0 - 25 %,50 - 60 days
0.0,3,3.3333333333333335,0 - 25 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
0.0,1,234.0,0 - 25 %, 100 + days
0.0,4,84.25,0 - 25 %,80 - 90 days
77.77777777777779,9,2.888888888888889,75 - 100 %,0 - 10 days
50.0,4,39.75,25 - 50 %,30 - 40 days
0.0,2,6.0,0 - 25 %,0 - 10 days
33.33333333333333,3,54.0,25 - 50 %,50 - 60 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
66.66666666666666,3,212.66666666666666,50 - 75 %, 100 + days
50.0,4,232.25,25 - 50 %, 100 + days
0.0,3,4.0,0 - 25 %,0 - 10 days
66.66666666666666,6,42.333333333333336,50 - 75 %,40 - 50 days
75.0,8,19.875,50 - 75 %,10 - 20 days
57.14285714285714,7,3.142857142857143,50 - 75 %,0 - 10 days
83.33333333333334,6,1.8333333333333333,75 - 100 %,0 - 10 days
57.14285714285714,7,122.57142857142857,50 - 75 %, 100 + days
80.0,10,2.8,75 - 100 %,0 - 10 days
0.0,9,49.55555555555556,0 - 25 %,40 - 50 days
55.55555555555556,9,8.11111111111111,50 - 75 %,0 - 10 days
60.0,5,43.6,50 - 75 %,40 - 50 days
25.0,4,4.0,0 - 25 %,0 - 10 days
0.0,5,2.4,0 - 25 %,0 - 10 days
0.0,3,83.33333333333333,0 - 25 %,80 - 90 days
14.285714285714285,7,18.571428571428573,0 - 25 %,10 - 20 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
0.0,3,5.333333333333333,0 - 25 %,0 - 10 days
75.0,4,3.5,50 - 75 %,0 - 10 days
66.66666666666666,3,4.666666666666667,50 - 75 %,0 - 10 days
85.71428571428571,7,5.142857142857143,75 - 100 %,0 - 10 days
0.0,2,3.5,0 - 25 %,0 - 10 days
60.0,5,3.0,50 - 75 %,0 - 10 days
83.33333333333334,6,3.0,75 - 100 %,0 - 10 days
0.0,4,101.0,0 - 25 %, 100 + days
62.5,8,3.75,50 - 75 %,0 - 10 days
33.33333333333333,3,5.333333333333333,25 - 50 %,0 - 10 days
71.42857142857143,7,50.42857142857143,50 - 75 %,50 - 60 days
66.66666666666666,3,2.3333333333333335,50 - 75 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
40.0,5,1.6,25 - 50 %,0 - 10 days
66.66666666666666,3,4.666666666666667,50 - 75 %,0 - 10 days
50.0,2,3.5,25 - 50 %,0 - 10 days
50.0,2,3.0,25 - 50 %,0 - 10 days
57.14285714285714,7,10.571428571428571,50 - 75 %,10 - 20 days
75.0,8,4.0,50 - 75 %,0 - 10 days
0.0,1,175.0,0 - 25 %, 100 + days
33.33333333333333,3,1.3333333333333333,25 - 50 %,0 - 10 days
75.0,4,63.25,50 - 75 %,60 - 70 days
0.0,1,6.0,0 - 25 %,0 - 10 days
50.0,2,8.5,25 - 50 %,0 - 10 days
50.0,2,5.0,25 - 50 %,0 - 10 days
0.0,3,5.0,0 - 25 %,0 - 10 days
0.0,3,5.333333333333333,0 - 25 %,0 - 10 days
58.333333333333336,12,6.25,50 - 75 %,0 - 10 days
60.0,5,3.4,50 - 75 %,0 - 10 days
20.0,5,6.0,0 - 25 %,0 - 10 days
0.0,5,76.0,0 - 25 %,70 - 80 days
50.0,2,4.0,25 - 50 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
0.0,4,19.5,0 - 25 %,10 - 20 days
20.0,5,56.2,0 - 25 %,50 - 60 days
0.0,3,4.0,0 - 25 %,0 - 10 days
75.0,4,98.5,50 - 75 %,90 - 100 days
0.0,3,89.0,0 - 25 %,80 - 90 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
33.33333333333333,3,288.0,25 - 50 %, 100 + days
0.0,2,4.5,0 - 25 %,0 - 10 days
33.33333333333333,3,108.33333333333333,25 - 50 %, 100 + days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
33.33333333333333,9,7.444444444444445,25 - 50 %,0 - 10 days
66.66666666666666,3,131.0,50 - 75 %, 100 + days
83.33333333333334,6,2.3333333333333335,75 - 100 %,0 - 10 days
50.0,2,231.0,25 - 50 %, 100 + days
0.0,2,2.0,0 - 25 %,0 - 10 days
80.0,5,3.2,75 - 100 %,0 - 10 days
33.33333333333333,9,6.222222222222222,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,5,4.8,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
50.0,2,5.0,25 - 50 %,0 - 10 days
66.66666666666666,3,4.0,50 - 75 %,0 - 10 days
25.0,4,3.0,0 - 25 %,0 - 10 days
85.71428571428571,7,4.0,75 - 100 %,0 - 10 days
0.0,4,5.5,0 - 25 %,0 - 10 days
50.0,2,3.5,25 - 50 %,0 - 10 days
0.0,5,2.0,0 - 25 %,0 - 10 days
58.333333333333336,12,159.25,50 - 75 %, 100 + days
0.0,2,137.5,0 - 25 %, 100 + days
33.33333333333333,3,4.0,25 - 50 %,0 - 10 days
40.0,5,272.2,25 - 50 %, 100 + days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
0.0,1,188.0,0 - 25 %, 100 + days
40.0,5,25.0,25 - 50 %,20 - 30 days
50.0,6,3.1666666666666665,25 - 50 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
50.0,4,17.5,25 - 50 %,10 - 20 days
87.5,8,1.75,75 - 100 %,0 - 10 days
16.666666666666664,6,47.166666666666664,0 - 25 %,40 - 50 days
0.0,3,2.0,0 - 25 %,0 - 10 days
60.0,5,3.0,50 - 75 %,0 - 10 days
36.36363636363637,11,13.818181818181818,25 - 50 %,10 - 20 days
66.66666666666666,6,2.6666666666666665,50 - 75 %,0 - 10 days
25.0,4,202.0,0 - 25 %, 100 + days
62.5,8,54.5,50 - 75 %,50 - 60 days
50.0,4,4.75,25 - 50 %,0 - 10 days
0.0,3,33.0,0 - 25 %,30 - 40 days
25.0,4,168.25,0 - 25 %, 100 + days
50.0,2,3.0,25 - 50 %,0 - 10 days
33.33333333333333,9,9.777777777777779,25 - 50 %,0 - 10 days
12.5,8,18.25,0 - 25 %,10 - 20 days
0.0,5,12.0,0 - 25 %,10 - 20 days
50.0,2,4.0,25 - 50 %,0 - 10 days
0.0,3,2.6666666666666665,0 - 25 %,0 - 10 days
20.0,5,8.2,0 - 25 %,0 - 10 days
80.0,5,62.2,75 - 100 %,60 - 70 days
75.0,4,5.75,50 - 75 %,0 - 10 days
80.0,5,39.0,75 - 100 %,30 - 40 days
50.0,4,4.0,25 - 50 %,0 - 10 days
25.0,4,1.75,0 - 25 %,0 - 10 days
33.33333333333333,6,4.666666666666667,25 - 50 %,0 - 10 days
22.22222222222222,9,30.11111111111111,0 - 25 %,30 - 40 days
22.22222222222222,9,165.77777777777777,0 - 25 %, 100 + days
0.0,5,5.8,0 - 25 %,0 - 10 days
11.11111111111111,9,4.666666666666667,0 - 25 %,0 - 10 days
33.33333333333333,6,2.3333333333333335,25 - 50 %,0 - 10 days
42.857142857142854,7,4.0,25 - 50 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
0.0,1,56.0,0 - 25 %,50 - 60 days
33.33333333333333,3,3.3333333333333335,25 - 50 %,0 - 10 days
85.71428571428571,7,94.71428571428571,75 - 100 %,90 - 100 days
50.0,6,28.333333333333332,25 - 50 %,20 - 30 days
0.0,5,192.2,0 - 25 %, 100 + days
0.0,5,2.8,0 - 25 %,0 - 10 days
44.44444444444444,9,4.333333333333333,25 - 50 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
66.66666666666666,6,12.166666666666666,50 - 75 %,10 - 20 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,2,188.0,0 - 25 %, 100 + days
0.0,2,6.0,0 - 25 %,0 - 10 days
80.0,5,2.8,75 - 100 %,0 - 10 days
0.0,1,101.0,0 - 25 %, 100 + days
0.0,3,2.0,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
37.5,8,9.5,25 - 50 %,0 - 10 days
0.0,5,82.2,0 - 25 %,80 - 90 days
0.0,2,2.0,0 - 25 %,0 - 10 days
50.0,2,15.0,25 - 50 %,10 - 20 days
0.0,2,3.0,0 - 25 %,0 - 10 days
77.77777777777779,9,3.5555555555555554,75 - 100 %,0 - 10 days
0.0,5,179.0,0 - 25 %, 100 + days
60.0,5,22.4,50 - 75 %,20 - 30 days
0.0,2,2.0,0 - 25 %,0 - 10 days
55.55555555555556,9,2.6666666666666665,50 - 75 %,0 - 10 days
50.0,2,7.5,25 - 50 %,0 - 10 days
80.0,5,73.2,75 - 100 %,70 - 80 days
66.66666666666666,3,4.666666666666667,50 - 75 %,0 - 10 days
50.0,4,36.0,25 - 50 %,30 - 40 days
37.5,8,10.75,25 - 50 %,10 - 20 days
80.0,5,126.0,75 - 100 %, 100 + days
50.0,2,7.5,25 - 50 %,0 - 10 days
75.0,4,9.5,50 - 75 %,0 - 10 days
20.0,10,22.9,0 - 25 %,20 - 30 days
0.0,10,5.6,0 - 25 %,0 - 10 days
50.0,6,3.1666666666666665,25 - 50 %,0 - 10 days
0.0,1,107.0,0 - 25 %, 100 + days
87.5,8,3.5,75 - 100 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,1,234.0,0 - 25 %, 100 + days
75.0,4,11.75,50 - 75 %,10 - 20 days
0.0,2,46.5,0 - 25 %,40 - 50 days
77.77777777777779,9,26.88888888888889,75 - 100 %,20 - 30 days
0.0,3,9.0,0 - 25 %,0 - 10 days
0.0,4,32.0,0 - 25 %,30 - 40 days
40.0,5,4.8,25 - 50 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,3,29.666666666666668,0 - 25 %,20 - 30 days
75.0,4,1.75,50 - 75 %,0 - 10 days
71.42857142857143,7,29.714285714285715,50 - 75 %,20 - 30 days
50.0,4,85.75,25 - 50 %,80 - 90 days
71.42857142857143,7,2.0,50 - 75 %,0 - 10 days
50.0,2,160.0,25 - 50 %, 100 + days
0.0,7,4.571428571428571,0 - 25 %,0 - 10 days
25.0,4,67.5,0 - 25 %,60 - 70 days
0.0,5,24.0,0 - 25 %,20 - 30 days
50.0,6,4.666666666666667,25 - 50 %,0 - 10 days
50.0,2,3.0,25 - 50 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
33.33333333333333,6,5.166666666666667,25 - 50 %,0 - 10 days
11.11111111111111,9,4.666666666666667,0 - 25 %,0 - 10 days
50.0,4,10.75,25 - 50 %,10 - 20 days
28.57142857142857,7,2.2857142857142856,25 - 50 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,4,38.75,0 - 25 %,30 - 40 days
0.0,5,2.0,0 - 25 %,0 - 10 days
57.14285714285714,7,2.0,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
20.0,5,178.0,0 - 25 %, 100 + days
25.0,4,5.0,0 - 25 %,0 - 10 days
42.857142857142854,7,61.142857142857146,25 - 50 %,60 - 70 days
0.0,4,2.5,0 - 25 %,0 - 10 days
12.5,8,2.75,0 - 25 %,0 - 10 days
50.0,10,3.3,25 - 50 %,0 - 10 days
66.66666666666666,3,1.6666666666666667,50 - 75 %,0 - 10 days
0.0,2,5.0,0 - 25 %,0 - 10 days
0.0,3,6.0,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
50.0,6,10.666666666666666,25 - 50 %,10 - 20 days
25.0,4,3.5,0 - 25 %,0 - 10 days
50.0,2,4.5,25 - 50 %,0 - 10 days
0.0,1,3.0,0 - 25 %,0 - 10 days
66.66666666666666,12,31.916666666666668,50 - 75 %,30 - 40 days
33.33333333333333,3,3.0,25 - 50 %,0 - 10 days
50.0,2,129.0,25 - 50 %, 100 + days
62.5,8,3.375,50 - 75 %,0 - 10 days
44.44444444444444,9,4.222222222222222,25 - 50 %,0 - 10 days
50.0,2,48.5,25 - 50 %,40 - 50 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
75.0,4,3.0,50 - 75 %,0 - 10 days
0.0,1,342.0,0 - 25 %, 100 + days
0.0,5,4.0,0 - 25 %,0 - 10 days
83.33333333333334,6,10.0,75 - 100 %,0 - 10 days
0.0,5,2.0,0 - 25 %,0 - 10 days
0.0,2,5.5,0 - 25 %,0 - 10 days
0.0,1,305.0,0 - 25 %, 100 + days
50.0,2,3.0,25 - 50 %,0 - 10 days
0.0,4,3.75,0 - 25 %,0 - 10 days
45.45454545454545,11,35.27272727272727,25 - 50 %,30 - 40 days
50.0,2,3.0,25 - 50 %,0 - 10 days
0.0,4,2.75,0 - 25 %,0 - 10 days
80.0,5,25.4,75 - 100 %,20 - 30 days
40.0,5,2.0,25 - 50 %,0 - 10 days
44.44444444444444,9,2.4444444444444446,25 - 50 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
50.0,4,19.0,25 - 50 %,10 - 20 days
0.0,3,4.0,0 - 25 %,0 - 10 days
66.66666666666666,3,8.666666666666666,50 - 75 %,0 - 10 days
25.0,4,4.25,0 - 25 %,0 - 10 days
40.0,10,3.9,25 - 50 %,0 - 10 days
0.0,2,4.5,0 - 25 %,0 - 10 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
75.0,4,3.0,50 - 75 %,0 - 10 days
0.0,4,5.75,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
75.0,4,2.25,50 - 75 %,0 - 10 days
0.0,1,3.0,0 - 25 %,0 - 10 days
50.0,4,62.0,25 - 50 %,60 - 70 days
40.0,5,4.4,25 - 50 %,0 - 10 days
71.42857142857143,7,3.142857142857143,50 - 75 %,0 - 10 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
33.33333333333333,6,94.5,25 - 50 %,90 - 100 days
0.0,4,20.75,0 - 25 %,20 - 30 days
50.0,2,18.5,25 - 50 %,10 - 20 days
0.0,2,3.5,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
50.0,2,4.5,25 - 50 %,0 - 10 days
25.0,4,3.75,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,2,4.5,0 - 25 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
0.0,4,3.0,0 - 25 %,0 - 10 days
80.0,5,82.4,75 - 100 %,80 - 90 days
0.0,3,79.33333333333333,0 - 25 %,70 - 80 days
33.33333333333333,3,4.333333333333333,25 - 50 %,0 - 10 days
75.0,4,2.75,50 - 75 %,0 - 10 days
0.0,2,8.5,0 - 25 %,0 - 10 days
75.0,4,4.25,50 - 75 %,0 - 10 days
75.0,4,88.0,50 - 75 %,80 - 90 days
0.0,1,226.0,0 - 25 %, 100 + days
0.0,2,160.5,0 - 25 %, 100 + days
20.0,5,1.8,0 - 25 %,0 - 10 days
75.0,4,3.25,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
33.33333333333333,3,3.6666666666666665,25 - 50 %,0 - 10 days
0.0,4,4.75,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
50.0,4,3.5,25 - 50 %,0 - 10 days
75.0,4,3.5,50 - 75 %,0 - 10 days
0.0,4,2.0,0 - 25 %,0 - 10 days
37.5,8,4.25,25 - 50 %,0 - 10 days
20.0,5,10.6,0 - 25 %,10 - 20 days
0.0,6,3.5,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
71.42857142857143,7,5.0,50 - 75 %,0 - 10 days
50.0,6,2.5,25 - 50 %,0 - 10 days
25.0,4,89.5,0 - 25 %,80 - 90 days
66.66666666666666,3,2.3333333333333335,50 - 75 %,0 - 10 days
66.66666666666666,3,3.0,50 - 75 %,0 - 10 days
50.0,2,9.0,25 - 50 %,0 - 10 days
0.0,3,35.666666666666664,0 - 25 %,30 - 40 days
63.63636363636363,11,43.72727272727273,50 - 75 %,40 - 50 days
0.0,2,4.5,0 - 25 %,0 - 10 days
33.33333333333333,3,67.66666666666667,25 - 50 %,60 - 70 days
33.33333333333333,3,57.0,25 - 50 %,50 - 60 days
75.0,4,1.25,50 - 75 %,0 - 10 days
0.0,4,72.5,0 - 25 %,70 - 80 days
60.0,5,3.8,50 - 75 %,0 - 10 days
25.0,4,5.5,0 - 25 %,0 - 10 days
0.0,4,90.0,0 - 25 %,80 - 90 days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
33.33333333333333,3,109.0,25 - 50 %, 100 + days
0.0,1,4.0,0 - 25 %,0 - 10 days
15.384615384615385,13,67.53846153846153,0 - 25 %,60 - 70 days
80.0,5,30.6,75 - 100 %,30 - 40 days
12.5,8,15.5,0 - 25 %,10 - 20 days
0.0,3,4.666666666666667,0 - 25 %,0 - 10 days
0.0,1,3.0,0 - 25 %,0 - 10 days
75.0,4,100.75,50 - 75 %, 100 + days
0.0,4,3.25,0 - 25 %,0 - 10 days
62.5,8,38.5,50 - 75 %,30 - 40 days
85.71428571428571,7,3.142857142857143,75 - 100 %,0 - 10 days
50.0,2,4.5,25 - 50 %,0 - 10 days
25.0,4,10.75,0 - 25 %,10 - 20 days
0.0,1,3.0,0 - 25 %,0 - 10 days
33.33333333333333,3,12.0,25 - 50 %,10 - 20 days
0.0,2,39.0,0 - 25 %,30 - 40 days
33.33333333333333,3,6.666666666666667,25 - 50 %,0 - 10 days
0.0,4,17.5,0 - 25 %,10 - 20 days
87.5,8,4.125,75 - 100 %,0 - 10 days
0.0,10,10.2,0 - 25 %,10 - 20 days
25.0,4,4.5,0 - 25 %,0 - 10 days
50.0,4,7.5,25 - 50 %,0 - 10 days
55.55555555555556,9,3.2222222222222223,50 - 75 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
66.66666666666666,3,16.333333333333332,50 - 75 %,10 - 20 days
25.0,4,14.25,0 - 25 %,10 - 20 days
0.0,4,2.0,0 - 25 %,0 - 10 days
75.0,4,20.0,50 - 75 %,10 - 20 days
80.0,15,3.7333333333333334,75 - 100 %,0 - 10 days
0.0,5,5.6,0 - 25 %,0 - 10 days
50.0,6,13.5,25 - 50 %,10 - 20 days
0.0,1,6.0,0 - 25 %,0 - 10 days
80.0,5,3.2,75 - 100 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
60.0,5,2.2,50 - 75 %,0 - 10 days
50.0,2,24.0,25 - 50 %,20 - 30 days
83.33333333333334,6,4.0,75 - 100 %,0 - 10 days
75.0,8,6.625,50 - 75 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
75.0,4,3.0,50 - 75 %,0 - 10 days
0.0,4,469.5,0 - 25 %, 100 + days
50.0,6,7.0,25 - 50 %,0 - 10 days
71.42857142857143,7,3.7142857142857144,50 - 75 %,0 - 10 days
40.0,5,82.2,25 - 50 %,80 - 90 days
7.6923076923076925,13,106.07692307692308,0 - 25 %, 100 + days
66.66666666666666,6,2.3333333333333335,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
75.0,4,1.25,50 - 75 %,0 - 10 days
0.0,3,3.6666666666666665,0 - 25 %,0 - 10 days
0.0,4,24.0,0 - 25 %,20 - 30 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
0.0,3,6.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
75.0,4,21.0,50 - 75 %,20 - 30 days
60.0,5,69.6,50 - 75 %,60 - 70 days
16.666666666666664,6,13.666666666666666,0 - 25 %,10 - 20 days
0.0,1,5.0,0 - 25 %,0 - 10 days
57.14285714285714,7,2.857142857142857,50 - 75 %,0 - 10 days
66.66666666666666,6,50.333333333333336,50 - 75 %,50 - 60 days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
80.0,5,3.0,75 - 100 %,0 - 10 days
50.0,2,89.0,25 - 50 %,80 - 90 days
75.0,8,99.375,50 - 75 %,90 - 100 days
30.0,10,7.7,25 - 50 %,0 - 10 days
66.66666666666666,9,3.7777777777777777,50 - 75 %,0 - 10 days
25.0,4,27.0,0 - 25 %,20 - 30 days
75.0,4,2.75,50 - 75 %,0 - 10 days
62.5,8,35.375,50 - 75 %,30 - 40 days
66.66666666666666,3,4.0,50 - 75 %,0 - 10 days
0.0,7,3.7142857142857144,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
75.0,8,3.125,50 - 75 %,0 - 10 days
75.0,4,64.25,50 - 75 %,60 - 70 days
60.0,5,2.4,50 - 75 %,0 - 10 days
75.0,4,188.5,50 - 75 %, 100 + days
55.55555555555556,9,101.66666666666667,50 - 75 %, 100 + days
66.66666666666666,3,14.333333333333334,50 - 75 %,10 - 20 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
66.66666666666666,3,13.333333333333334,50 - 75 %,10 - 20 days
71.42857142857143,7,52.142857142857146,50 - 75 %,50 - 60 days
75.0,4,4.5,50 - 75 %,0 - 10 days
75.0,4,82.5,50 - 75 %,80 - 90 days
75.0,4,103.25,50 - 75 %, 100 + days
75.0,4,2.5,50 - 75 %,0 - 10 days
14.285714285714285,7,3.4285714285714284,0 - 25 %,0 - 10 days
0.0,5,16.0,0 - 25 %,10 - 20 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,3,4.666666666666667,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
57.14285714285714,7,3.142857142857143,50 - 75 %,0 - 10 days
75.0,4,3.0,50 - 75 %,0 - 10 days
33.33333333333333,3,78.33333333333333,25 - 50 %,70 - 80 days
66.66666666666666,3,276.3333333333333,50 - 75 %, 100 + days
50.0,2,5.0,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,1,716.0,0 - 25 %, 100 + days
0.0,3,118.33333333333333,0 - 25 %, 100 + days
40.0,5,136.4,25 - 50 %, 100 + days
50.0,8,3.375,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
80.0,5,4.4,75 - 100 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
75.0,4,44.75,50 - 75 %,40 - 50 days
80.0,5,2.6,75 - 100 %,0 - 10 days
71.42857142857143,7,56.285714285714285,50 - 75 %,50 - 60 days
85.71428571428571,7,2.5714285714285716,75 - 100 %,0 - 10 days
50.0,2,5.0,25 - 50 %,0 - 10 days
50.0,6,4.5,25 - 50 %,0 - 10 days
50.0,2,72.0,25 - 50 %,70 - 80 days
0.0,3,2.0,0 - 25 %,0 - 10 days
0.0,5,2.0,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,5,7.0,0 - 25 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
50.0,8,8.0,25 - 50 %,0 - 10 days
22.22222222222222,9,9.333333333333334,0 - 25 %,0 - 10 days
60.0,5,118.8,50 - 75 %, 100 + days
75.0,4,4.25,50 - 75 %,0 - 10 days
0.0,3,2.3333333333333335,0 - 25 %,0 - 10 days
50.0,2,180.5,25 - 50 %, 100 + days
0.0,1,246.0,0 - 25 %, 100 + days
0.0,2,57.5,0 - 25 %,50 - 60 days
70.0,10,7.8,50 - 75 %,0 - 10 days
0.0,4,2.0,0 - 25 %,0 - 10 days
60.0,5,122.0,50 - 75 %, 100 + days
0.0,3,26.666666666666668,0 - 25 %,20 - 30 days
40.0,5,10.0,25 - 50 %,0 - 10 days
50.0,2,279.0,25 - 50 %, 100 + days
50.0,2,3.0,25 - 50 %,0 - 10 days
0.0,5,110.0,0 - 25 %, 100 + days
80.0,5,2.8,75 - 100 %,0 - 10 days
0.0,4,7.5,0 - 25 %,0 - 10 days
80.0,5,115.6,75 - 100 %, 100 + days
0.0,2,5.5,0 - 25 %,0 - 10 days
25.0,4,7.5,0 - 25 %,0 - 10 days
71.42857142857143,7,21.0,50 - 75 %,20 - 30 days
50.0,8,6.25,25 - 50 %,0 - 10 days
50.0,6,47.5,25 - 50 %,40 - 50 days
40.0,10,16.3,25 - 50 %,10 - 20 days
0.0,1,80.0,0 - 25 %,70 - 80 days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,1,34.0,0 - 25 %,30 - 40 days
50.0,4,3.5,25 - 50 %,0 - 10 days
40.0,5,173.8,25 - 50 %, 100 + days
50.0,2,3.0,25 - 50 %,0 - 10 days
77.77777777777779,9,29.333333333333332,75 - 100 %,20 - 30 days
66.66666666666666,3,123.33333333333333,50 - 75 %, 100 + days
0.0,2,13.5,0 - 25 %,10 - 20 days
0.0,2,2.0,0 - 25 %,0 - 10 days
